nsample pid coretype expid event pmc0 pmc1 pmc2 pmc3 pmc4
350 2378 0 1 tick 1325102879 2000408163 - 0 -
351 2378 0 0 tick 806228358 2000875346 2000900580 806228358 46033110
352 2378 0 1 tick 932296399 1966276020 - 0 -
353 2378 0 0 tick 1429557897 2001922970 2001872724 1429557897 82557931
354 2378 0 1 tick 1393808398 2000967518 - 0 -
355 2378 0 0 tick 1352623001 1976780890 1982725914 1352623001 95260250
356 2378 0 1 tick 909044892 2000444719 - 0 -
357 2378 0 0 tick 795035528 1956192908 1956134202 795035528 36384837
358 2378 0 1 tick 1409882091 1994507754 - 0 -
359 2378 0 0 tick 1399573727 1985037092 1985033388 1399573727 78660051
360 2378 0 1 tick 1401370395 1999970977 - 0 -
361 2378 0 0 tick 1007464285 2000399931 2000343048 1007464285 88227354
362 2378 0 1 tick 715887346 1995999647 - 0 -
363 2378 0 0 tick 1354731652 1955100979 1955119368 1354731652 83615090
364 2378 0 1 tick 1396775183 2002603676 - 0 -
365 2378 0 0 tick 1356193510 1984201972 1984207482 1356193510 96192759
366 2378 0 1 tick 903747828 2001139505 - 0 -
367 2378 0 0 tick 810152711 1972307424 1972268832 810152711 37117822
368 2378 0 1 tick 1410115981 1996073959 - 0 -
369 2378 0 0 tick 1411367044 2002469115 2002539000 1411367044 79115974
370 2378 0 1 tick 1319246613 2000262578 - 0 -
371 2378 0 0 tick 784436649 2000811830 2000869272 784436649 41611955
372 2378 0 1 tick 958640401 1966053836 - 0 -
373 2378 0 0 tick 1428056250 2002279891 2002256040 1428056250 82500378
374 2378 0 1 tick 1425971781 2001876269 - 0 -
375 2378 0 0 tick 1256462529 1999706690 1999724334 1256462529 109169341
376 2378 0 1 tick 666885307 2001013951 - 0 -
377 2378 0 0 tick 1133738833 1959540014 1965439704 1133738833 68322840
378 2378 0 1 tick 1385043065 1984597337 - 0 -
379 2378 0 0 tick 1369995850 1999707042 1999622148 1369995850 92604385
380 2378 0 1 tick 932186941 1992920237 - 0 -
381 2378 0 0 tick 772411821 1972003756 1971946326 772411821 34760171
382 2378 0 1 tick 1409062920 1995785206 - 0 -
383 2378 0 0 tick 1413408333 2001162191 2001112800 1413408333 79195299
384 2378 0 1 tick 1408812859 1998753708 - 0 -
385 2378 0 0 tick 1019352997 2002066405 2002024698 1019352997 92222568
386 2378 0 1 tick 712013134 1998684247 - 0 -
387 2378 0 0 tick 1350551058 1969258533 1969281666 1350551058 83723821
388 2378 0 1 tick 1395908945 2001965525 - 0 -
389 2378 0 0 tick 1426745163 2001561229 2001584700 1426745163 82449292
390 2378 0 1 tick 1133274519 1974582108 - 0 -
391 2378 0 0 tick 680339284 1998162020 1998124956 680339284 20576062
392 2378 0 1 tick 1231816620 1964001969 - 0 -
393 2378 0 0 tick 1409205564 2000330060 2000402622 1409205564 79032515
394 2378 0 1 tick 1428724112 2001418803 - 0 -
395 2378 0 0 tick 1252259131 1999101769 1999061958 1252259131 112700544
396 2378 0 1 tick 657063130 1999092535 - 0 -
397 2378 0 0 tick 1153471929 1967082351 1967049024 1153471929 67032921
398 2378 0 1 tick 1398496309 2002683460 - 0 -
399 2378 0 0 tick 1423106269 2002351905 2002323822 1423106269 82308445
400 2378 0 1 tick 1295748237 1994013069 - 0 -
401 2378 0 0 tick 731959984 2001088106 2001053892 731959984 31126829
402 2378 0 1 tick 1032804714 1966125460 - 0 -
403 2378 0 0 tick 1419678565 2002292104 2002323924 1419678565 81017747
404 2378 0 1 tick 1419102057 2002547858 - 0 -
405 2378 0 0 tick 1326848203 2000030216 1999974168 1326848203 99022199
406 2378 0 1 tick 825336016 2001374704 - 0 -
407 2378 0 0 tick 910681350 1966140080 1966147284 910681350 46776151
408 2378 0 1 tick 1428130229 2002450782 - 0 -
409 2378 0 0 tick 1395607671 2001390557 2001415152 1395607671 74891839
410 2378 0 1 tick 1292765937 1999235683 - 0 -
411 2378 0 0 tick 707154605 2000890581 2000894646 707154605 26198214
412 2378 0 1 tick 1062705044 1966413539 - 0 -
413 2378 0 0 tick 1414407436 1986313001 1986377436 1414407436 81972315
414 2378 0 1 tick 1400926863 1986596191 - 0 -
415 2378 0 0 tick 1324970052 1999843486 1999798698 1324970052 101001789
416 2378 0 1 tick 812191719 2001136831 - 0 -
417 2378 0 0 tick 926097145 1965856664 1965842640 926097145 47763015
418 2378 0 1 tick 1428876919 2000983408 - 0 -
419 2378 0 0 tick 1394544224 2000946921 2000892990 1394544224 74851231
420 2378 0 1 tick 1367015660 1999970637 - 0 -
421 2378 0 0 tick 908508019 2001034912 2001093924 908508019 66477415
422 2378 0 1 tick 805411324 1972394869 - 0 -
423 2378 0 0 tick 1395456403 1973951297 1979963472 1395456403 78694136
424 2378 0 1 tick 1412066277 2002758439 - 0 -
425 2378 0 0 tick 1400461441 2000041806 2000067408 1400461441 85286490
426 2378 0 1 tick 1003205572 2001631047 - 0 -
427 2378 0 0 tick 715784341 1993112002 1993048944 715784341 22813782
428 2378 0 1 tick 1371542068 1975253296 - 0 -
429 2378 0 0 tick 1386873158 1986420556 1986450486 1386873158 74681138
430 2378 0 1 tick 1423269848 2002562919 - 0 -
431 2378 0 0 tick 1122266718 1999088280 1999025082 1122266718 104949243
432 2378 0 1 tick 686778954 1998343805 - 0 -
433 2378 0 0 tick 1253948137 1970012910 1969928274 1253948137 70507608
